event_id,po_id,worker_id,time_start,intent,item,quantity,unit,lot_code,supplier,in_reply_to,utterance
EVT-S0667,PO-5450,W-17,2026-09-10T11:39:26+00:00,receive,tomatoes,50,cases,T5450-58,Valley Mist,,"receiving 50 cases of tomatoes, lot T5450-58, from Valley Mist"
EVT-S0668,PO-5451,W-19,2026-09-08T14:03:47+00:00,receive,avocado,30,cases,A5451-71,North Fork Cold 5,,"receiving 30 cases of avocado, lot A5451-71, from North Fork Cold 5"
EVT-S0669,PO-5452,W-19,2026-09-11T14:57:54+00:00,receive,avocado,24,cases,A5452-10,Fresh Farms,,"receiving 24 cases of avocado, lot A5452-10, from Fresh Farms"
EVT-S0670,PO-5453,W-17,2026-09-10T13:56:00+00:00,receive,kale,24,cases,K5453-98,Prairie Lot,,"receiving 24 cases of kale, lot K5453-98, from Prairie Lot"
EVT-S0671,PO-5454,W-18,2026-09-11T10:41:23+00:00,receive,spinach,50,cases,S5454-82,Fresh Farms,,"receiving 50 cases of spinach, lot S5454-82, from Fresh Farms"
EVT-S0672,PO-5455,W-17,2026-09-08T09:33:43+00:00,receive,cabbage,50,cases,C5455-32,Pacific Pack,,"receiving 50 cases of cabbage, lot C5455-32, from Pacific Pack"
EVT-S0673,PO-5456,W-18,2026-09-08T11:56:30+00:00,receive,lettuce,48,cases,L5456-27,GreenLeaf Produce,,"receiving 48 cases of lettuce, lot L5456-27, from GreenLeaf Produce"
EVT-S0674,PO-5457,W-18,2026-09-11T12:49:07+00:00,receive,herbs,10,cases,H5457-75,Valley Mist 3,,"receiving 10 cases of herbs, lot H5457-75, from Valley Mist 3"
EVT-S0675,PO-5458,W-19,2026-09-08T10:05:51+00:00,receive,romaine,48,cases,R5458-91,Blue Mesa Farms,,"receiving 48 cases of romaine, lot R5458-91, from Blue Mesa Farms"
EVT-S0676,PO-5459,W-19,2026-09-07T07:58:52+00:00,receive,romaine,30,cases,R5459-20,Fresh Farms,,"receiving 30 cases of romaine, lot R5459-20, from Fresh Farms"
EVT-S0677,PO-5459,W-19,2026-09-07T08:01:52+00:00,confirm_discrepancy,romaine,30,cases,R5459-20,Fresh Farms,CLQ-RCV-5459-ROM,"yeah that's right, 30 on the pallet, PO only called for 24"
EVT-S0678,PO-5460,W-18,2026-09-09T13:22:24+00:00,receive,blueberries,12,cases,B5460-32,Berry Grove Co 6,,"receiving 12 cases of blueberries, lot B5460-32, from Berry Grove Co 6"
EVT-S0679,PO-5461,W-19,2026-09-10T10:56:00+00:00,receive,blueberries,24,cases,B5461-14,Berry Grove Co,,"receiving 24 cases of blueberries, lot B5461-14, from Berry Grove Co"
EVT-S0680,PO-5462,W-19,2026-09-11T11:33:33+00:00,receive,romaine,24,cases,R5462-93,Blue Mesa Farms 2,,"receiving 24 cases of romaine, lot R5462-93, from Blue Mesa Farms 2"
EVT-S0681,PO-5463,W-18,2026-09-07T08:32:05+00:00,receive,avocado,24,cases,A5463-76,North Fork Cold 7,,"receiving 24 cases of avocado, lot A5463-76, from North Fork Cold 7"
EVT-S0682,PO-5464,W-19,2026-09-07T13:12:04+00:00,receive,squash,40,cases,S5464-54,Blue Mesa Farms 5,,"receiving 40 cases of squash, lot S5464-54, from Blue Mesa Farms 5"
EVT-S0683,PO-5465,W-17,2026-09-12T09:33:14+00:00,receive,avocado,4,cases,A5465-32,CoolChain Farms 2,,"receiving 4 cases of avocado, lot A5465-32, from CoolChain Farms 2"
EVT-S0684,PO-5466,W-18,2026-09-08T08:06:35+00:00,receive,romaine,60,cases,R5466-42,Fresh Farms,,"receiving 60 cases of romaine, lot R5466-42, from Fresh Farms"
EVT-S0685,PO-5467,W-19,2026-09-11T14:08:50+00:00,receive,kale,50,cases,K5467-41,Prairie Lot,,"receiving 50 cases of kale, lot K5467-41, from Prairie Lot"
EVT-S0686,PO-5468,W-18,2026-09-10T15:24:49+00:00,receive,asparagus,50,cases,A5468-24,Coastal Crisp,,"receiving 50 cases of asparagus, lot A5468-24, from Coastal Crisp"
EVT-S0687,PO-5469,W-17,2026-09-08T10:27:40+00:00,receive,strawberries,40,cases,S5469-62,Sierra Packing 3,,"receiving 40 cases of strawberries, lot S5469-62, from Sierra Packing 3"
EVT-S0688,PO-5470,W-18,2026-09-12T11:36:34+00:00,receive,romaine,40,cases,R5470-19,Fresh Farms,,"receiving 40 cases of romaine, lot R5470-19, from Fresh Farms"
EVT-S0689,PO-5471,W-17,2026-09-09T08:43:30+00:00,receive,spinach,14,cases,S5471-35,CoolChain Farms,,"receiving 14 cases of spinach, lot S5471-35, from CoolChain Farms"
EVT-S0690,PO-5471,W-17,2026-09-09T08:46:30+00:00,confirm_discrepancy,spinach,14,cases,S5471-35,CoolChain Farms,CLQ-RCV-5471-SPI,"yeah that's right, only 14 on the pallet, not 24"
EVT-S0691,PO-5472,W-17,2026-09-08T09:15:55+00:00,receive,spinach,40,cases,S5472-29,GreenLeaf Produce,,"receiving 40 cases of spinach, lot S5472-29, from GreenLeaf Produce"
EVT-S0692,PO-5473,W-19,2026-09-11T08:13:58+00:00,receive,romaine,60,cases,R5473-15,Fresh Farms,,"receiving 60 cases of romaine, lot R5473-15, from Fresh Farms"
EVT-S0693,PO-5474,W-19,2026-09-11T10:22:39+00:00,receive,iceberg,60,cases,I5474-45,CoolChain Farms,,"receiving 60 cases of iceberg, lot I5474-45, from CoolChain Farms"
EVT-S0694,PO-5475,W-19,2026-09-08T13:36:36+00:00,receive,iceberg,60,cases,I5475-14,Fresh Farms,,"receiving 60 cases of iceberg, lot I5475-14, from Fresh Farms"
EVT-S0695,PO-5476,W-17,2026-09-09T10:33:55+00:00,receive,romaine,60,cases,R5476-68,Sierra Packing 2,,"receiving 60 cases of romaine, lot R5476-68, from Sierra Packing 2"
EVT-S0696,PO-5477,W-18,2026-09-08T07:16:00+00:00,receive,kale,30,cases,K5477-33,North Fork Cold 2,,"receiving 30 cases of kale, lot K5477-33, from North Fork Cold 2"
EVT-S0697,PO-5478,W-19,2026-09-09T09:13:17+00:00,receive,strawberries,48,cases,S5478-36,Sunridge Organics,,"receiving 48 cases of strawberries, lot S5478-36, from Sunridge Organics"
EVT-S0698,PO-5479,W-18,2026-09-08T13:37:23+00:00,receive,strawberries,20,cases,S5479-83,Valley Mist,,"receiving 20 cases of strawberries, lot S5479-83, from Valley Mist"
EVT-S0699,PO-5480,W-17,2026-09-10T14:08:06+00:00,receive,mushrooms,24,cases,M5480-28,Fresh Farms 3,,"receiving 24 cases of mushrooms, lot M5480-28, from Fresh Farms 3"
EVT-S0700,PO-5481,W-17,2026-09-11T13:30:09+00:00,receive,iceberg,60,cases,I5481-78,Sunridge Organics,,"receiving 60 cases of iceberg, lot I5481-78, from Sunridge Organics"
EVT-S0701,PO-5482,W-19,2026-09-10T13:54:31+00:00,receive,romaine,10,cases,R5482-17,CoolChain Farms,,"receiving 10 cases of romaine, lot R5482-17, from CoolChain Farms"
EVT-S0702,PO-5483,W-17,2026-09-07T09:22:30+00:00,receive,kale,40,cases,K5483-56,High Desert Growers 4,,"receiving 40 cases of kale, lot K5483-56, from High Desert Growers 4"
EVT-S0703,PO-5484,W-17,2026-09-09T15:09:51+00:00,receive,kale,24,cases,K5484-83,GreenLeaf Produce,,"receiving 24 cases of kale, lot K5484-83, from GreenLeaf Produce"
EVT-S0704,PO-5485,W-18,2026-09-09T12:44:34+00:00,receive,peppers,50,cases,P5485-67,Berry Grove Co,,"receiving 50 cases of peppers, lot P5485-67, from Berry Grove Co"
EVT-S0705,PO-5486,W-19,2026-09-11T10:27:39+00:00,receive,asparagus,40,cases,A5486-63,GreenLeaf Produce,,"receiving 40 cases of asparagus, lot A5486-63, from GreenLeaf Produce"
EVT-S0706,PO-5487,W-17,2026-09-10T12:04:25+00:00,receive,kale,40,cases,K5487-50,Sunridge Organics 4,,"receiving 40 cases of kale, lot K5487-50, from Sunridge Organics 4"
EVT-S0707,PO-5487,W-17,2026-09-10T12:04:25+00:00,receive,cucumbers,30,cases,C5487-87,Sunridge Organics 4,,"receiving 30 cases of cucumbers, lot C5487-87, from Sunridge Organics 4"
EVT-S0708,PO-5488,W-18,2026-09-10T09:30:56+00:00,receive,blueberries,50,cases,B5488-62,Coastal Crisp,,"receiving 50 cases of blueberries, lot B5488-62, from Coastal Crisp"
EVT-S0709,PO-5489,W-17,2026-09-07T14:29:01+00:00,receive,beets,16,cases,B5489-36,Fresh Farms,,"receiving 16 cases of beets, lot B5489-36, from Fresh Farms"
EVT-S0710,PO-5490,W-18,2026-09-07T08:04:06+00:00,receive,romaine,48,cases,R5490-77,Fresh Farms,,"receiving 48 cases of romaine, lot R5490-77, from Fresh Farms"
EVT-S0711,PO-5491,W-17,2026-09-10T07:54:06+00:00,receive,beets,48,cases,B5491-49,GreenLeaf Produce,,"receiving 48 cases of beets, lot B5491-49, from GreenLeaf Produce"
EVT-S0712,PO-5491,W-17,2026-09-10T07:54:06+00:00,receive,strawberries,30,cases,S5491-66,GreenLeaf Produce,,"receiving 30 cases of strawberries, lot S5491-66, from GreenLeaf Produce"
EVT-S0713,PO-5492,W-17,2026-09-10T08:19:33+00:00,receive,kale,40,cases,K5492-70,High Desert Growers 4,,"receiving 40 cases of kale, lot K5492-70, from High Desert Growers 4"
EVT-S0714,PO-5492,W-17,2026-09-10T08:19:33+00:00,receive,tomatoes,60,cases,T5492-44,High Desert Growers 4,,"receiving 60 cases of tomatoes, lot T5492-44, from High Desert Growers 4"
EVT-S0715,PO-5493,W-19,2026-09-09T08:21:44+00:00,receive,celery,48,cases,C5493-77,Blue Mesa Farms,,"receiving 48 cases of celery, lot C5493-77, from Blue Mesa Farms"
EVT-S0716,PO-5494,W-18,2026-09-10T11:45:19+00:00,receive,zucchini,50,cases,Z5494-49,North Fork Cold 5,,"receiving 50 cases of zucchini, lot Z5494-49, from North Fork Cold 5"
EVT-S0717,PO-5495,W-17,2026-09-08T09:25:09+00:00,receive,corn,20,cases,C5495-54,CoolChain Farms,,"receiving 20 cases of corn, lot C5495-54, from CoolChain Farms"
EVT-S0718,PO-5496,W-18,2026-09-08T11:45:00+00:00,receive,iceberg,6,cases,I5496-47,Sierra Packing 2,,"receiving 6 cases of iceberg, lot I5496-47, from Sierra Packing 2"
EVT-S0719,PO-5497,W-17,2026-09-09T13:59:00+00:00,receive,broccoli,52,cases,B5497-30,Blue Mesa Farms,,"receiving 52 cases of broccoli, lot B5497-30, from Blue Mesa Farms"
EVT-S0720,PO-5497,W-17,2026-09-09T14:02:00+00:00,confirm_discrepancy,broccoli,52,cases,B5497-30,Blue Mesa Farms,CLQ-RCV-5497-BRO,"yeah that's right, 52 on the pallet, PO only called for 48"
EVT-S0721,PO-5498,W-17,2026-09-10T12:42:24+00:00,receive,avocado,24,cases,A5498-76,Valley Mist 4,,"receiving 24 cases of avocado, lot A5498-76, from Valley Mist 4"
EVT-S0722,PO-5499,W-19,2026-09-10T14:57:39+00:00,receive,cucumbers,60,cases,C5499-44,Fresh Farms 4,,"receiving 60 cases of cucumbers, lot C5499-44, from Fresh Farms 4"
EVT-S0723,PO-5500,W-18,2026-09-08T14:28:04+00:00,receive,tomatoes,50,cases,T5500-44,Berry Grove Co,,"receiving 50 cases of tomatoes, lot T5500-44, from Berry Grove Co"
EVT-S0724,PO-5500,W-18,2026-09-08T14:28:04+00:00,receive,onions,50,cases,O5500-34,Berry Grove Co,,"receiving 50 cases of onions, lot O5500-34, from Berry Grove Co"
EVT-S0725,PO-5501,W-17,2026-09-08T08:29:03+00:00,receive,romaine,30,cases,R5501-66,Prairie Lot 6,,"receiving 30 cases of romaine, lot R5501-66, from Prairie Lot 6"
EVT-S0726,PO-5502,W-18,2026-09-10T09:11:05+00:00,receive,avocado,50,cases,A5502-57,Fresh Farms,,"receiving 50 cases of avocado, lot A5502-57, from Fresh Farms"
EVT-S0727,PO-5503,W-17,2026-09-09T13:57:02+00:00,receive,lettuce,6,cases,L5503-33,CoolChain Farms,,"receiving 6 cases of lettuce, lot L5503-33, from CoolChain Farms"
EVT-S0728,PO-5503,W-17,2026-09-09T13:57:02+00:00,receive,strawberries,20,cases,S5503-11,CoolChain Farms,,"receiving 20 cases of strawberries, lot S5503-11, from CoolChain Farms"
EVT-S0729,PO-5504,W-18,2026-09-07T13:45:45+00:00,receive,oranges,14,cases,O5504-22,GreenLeaf Produce,,"receiving 14 cases of oranges, lot O5504-22, from GreenLeaf Produce"
EVT-S0730,PO-5504,W-18,2026-09-07T13:48:45+00:00,confirm_discrepancy,oranges,14,cases,O5504-22,GreenLeaf Produce,CLQ-RCV-5504-ORA,"yeah that's right, only 14 on the pallet, not 24"
EVT-S0731,PO-5505,W-19,2026-09-09T15:34:13+00:00,receive,beets,20,cases,B5505-90,Sunridge Organics,,"receiving 20 cases of beets, lot B5505-90, from Sunridge Organics"
EVT-S0732,PO-5506,W-17,2026-09-10T13:33:59+00:00,receive,cucumbers,16,cases,C5506-16,Blue Mesa Farms,,"receiving 16 cases of cucumbers, lot C5506-16, from Blue Mesa Farms"
EVT-S0733,PO-5507,W-18,2026-09-11T09:03:07+00:00,receive,strawberries,22,cases,S5507-25,Berry Grove Co,,"receiving 22 cases of strawberries, lot S5507-25, from Berry Grove Co"
EVT-S0734,PO-5508,W-19,2026-09-08T09:16:00+00:00,receive,iceberg,20,cases,I5508-57,Prairie Lot 6,,"receiving 20 cases of iceberg, lot I5508-57, from Prairie Lot 6"
EVT-S0735,PO-5509,W-19,2026-09-11T09:19:10+00:00,receive,beets,12,cases,B5509-17,North Fork Cold,,"receiving 12 cases of beets, lot B5509-17, from North Fork Cold"
EVT-S0736,PO-5510,W-17,2026-09-08T08:30:44+00:00,receive,strawberries,60,cases,S5510-92,Blue Mesa Farms,,"receiving 60 cases of strawberries, lot S5510-92, from Blue Mesa Farms"
EVT-S0737,PO-5510,W-17,2026-09-08T08:30:44+00:00,receive,corn,50,cases,C5510-34,Blue Mesa Farms,,"receiving 50 cases of corn, lot C5510-34, from Blue Mesa Farms"
EVT-S0738,PO-5511,W-18,2026-09-07T10:25:22+00:00,receive,iceberg,50,cases,I5511-81,Berry Grove Co 3,,"receiving 50 cases of iceberg, lot I5511-81, from Berry Grove Co 3"
EVT-S0739,PO-5512,W-17,2026-09-08T13:08:31+00:00,receive,kale,50,cases,K5512-45,Berry Grove Co,,"receiving 50 cases of kale, lot K5512-45, from Berry Grove Co"
EVT-S0740,PO-5514,W-17,2026-09-11T11:31:24+00:00,receive,kale,24,cases,K5514-51,GreenLeaf Produce 3,,"receiving 24 cases of kale, lot K5514-51, from GreenLeaf Produce 3"
EVT-S0741,PO-5515,W-17,2026-09-10T12:49:34+00:00,receive,iceberg,60,cases,I5515-29,GreenLeaf Produce 4,,"receiving 60 cases of iceberg, lot I5515-29, from GreenLeaf Produce 4"
EVT-S0742,PO-5516,W-17,2026-09-10T09:57:26+00:00,receive,cucumbers,12,cases,C5516-26,High Desert Growers 2,,"receiving 12 cases of cucumbers, lot C5516-26, from High Desert Growers 2"
EVT-S0743,PO-5516,W-17,2026-09-10T09:57:26+00:00,receive,strawberries,12,cases,S5516-35,High Desert Growers 2,,"receiving 12 cases of strawberries, lot S5516-35, from High Desert Growers 2"
EVT-S0744,PO-5517,W-19,2026-09-07T08:50:06+00:00,receive,cucumbers,60,cases,C5517-89,Fresh Farms,,"receiving 60 cases of cucumbers, lot C5517-89, from Fresh Farms"
EVT-S0745,PO-5518,W-19,2026-09-10T09:23:03+00:00,receive,romaine,24,cases,R5518-93,Valley Mist,,"receiving 24 cases of romaine, lot R5518-93, from Valley Mist"
EVT-S0746,PO-5519,W-19,2026-09-09T14:47:53+00:00,receive,broccoli,48,cases,B5519-57,Fresh Farms,,"receiving 48 cases of broccoli, lot B5519-57, from Fresh Farms"
EVT-S0747,PO-5519,W-19,2026-09-09T14:47:53+00:00,receive,cabbage,12,cases,C5519-88,Fresh Farms,,"receiving 12 cases of cabbage, lot C5519-88, from Fresh Farms"
EVT-S0748,PO-5520,W-18,2026-09-08T07:32:46+00:00,receive,strawberries,56,cases,S5520-22,Fresh Farms,,"receiving 56 cases of strawberries, lot S5520-22, from Fresh Farms"
EVT-S0749,PO-5520,W-18,2026-09-08T07:32:46+00:00,receive,potatoes,54,cases,P5520-34,Fresh Farms,,"receiving 54 cases of potatoes, lot P5520-34, from Fresh Farms"
EVT-S0750,PO-5521,W-17,2026-09-07T12:48:15+00:00,receive,broccoli,16,cases,B5521-91,Prairie Lot,,"receiving 16 cases of broccoli, lot B5521-91, from Prairie Lot"
EVT-S0751,PO-5523,W-19,2026-09-08T10:04:42+00:00,receive,kale,40,cases,K5523-80,Berry Grove Co,,"receiving 40 cases of kale, lot K5523-80, from Berry Grove Co"
EVT-S0752,PO-5524,W-19,2026-09-12T09:58:54+00:00,receive,potatoes,24,cases,P5524-82,Valley Mist,,"receiving 24 cases of potatoes, lot P5524-82, from Valley Mist"
EVT-S0753,PO-5525,W-19,2026-09-09T10:24:49+00:00,receive,lemons,50,cases,L5525-60,Blue Mesa Farms,,"receiving 50 cases of lemons, lot L5525-60, from Blue Mesa Farms"
EVT-S0754,PO-5526,W-19,2026-09-07T07:29:18+00:00,receive,green beans,12,cases,G5526-48,GreenLeaf Produce 2,,"receiving 12 cases of green beans, lot G5526-48, from GreenLeaf Produce 2"
EVT-S0755,PO-5526,W-19,2026-09-07T07:29:18+00:00,receive,limes,24,cases,L5526-50,GreenLeaf Produce 2,,"receiving 24 cases of limes, lot L5526-50, from GreenLeaf Produce 2"
EVT-S0756,PO-5527,W-19,2026-09-07T14:12:44+00:00,receive,broccoli,20,cases,B5527-22,CoolChain Farms 4,,"receiving 20 cases of broccoli, lot B5527-22, from CoolChain Farms 4"
EVT-S0757,PO-5528,W-18,2026-09-07T10:14:09+00:00,receive,spinach,30,cases,S5528-48,Fresh Farms,,"receiving 30 cases of spinach, lot S5528-48, from Fresh Farms"
EVT-S0758,PO-5529,W-19,2026-09-07T10:36:36+00:00,receive,kale,50,cases,K5529-32,Blue Mesa Farms 5,,"receiving 50 cases of kale, lot K5529-32, from Blue Mesa Farms 5"
EVT-S0759,PO-5529,W-19,2026-09-07T10:36:36+00:00,receive,iceberg,16,cases,I5529-86,Blue Mesa Farms 5,,"receiving 16 cases of iceberg, lot I5529-86, from Blue Mesa Farms 5"
EVT-S0760,PO-5530,W-18,2026-09-10T07:31:46+00:00,receive,romaine,40,cases,R5530-54,Fresh Farms 4,,"receiving 40 cases of romaine, lot R5530-54, from Fresh Farms 4"
EVT-S0761,PO-5530,W-18,2026-09-10T07:31:46+00:00,receive,green beans,48,cases,G5530-63,Fresh Farms 4,,"receiving 48 cases of green beans, lot G5530-63, from Fresh Farms 4"
EVT-S0762,PO-5531,W-19,2026-09-12T08:13:55+00:00,receive,carrots,4,cases,C5531-90,Sunridge Organics 3,,"receiving 4 cases of carrots, lot C5531-90, from Sunridge Organics 3"
EVT-S0763,PO-5532,W-19,2026-09-08T09:48:33+00:00,receive,kale,18,cases,K5532-16,Fresh Farms,,"receiving 18 cases of kale, lot K5532-16, from Fresh Farms"
EVT-S0764,PO-5533,W-19,2026-09-10T15:42:25+00:00,receive,romaine,40,cases,R5533-60,Prairie Lot 6,,"receiving 40 cases of romaine, lot R5533-60, from Prairie Lot 6"
EVT-S0765,PO-5534,W-19,2026-09-07T10:04:05+00:00,receive,avocado,16,cases,A5534-61,Sunridge Organics,,"receiving 16 cases of avocado, lot A5534-61, from Sunridge Organics"
EVT-S0766,PO-5534,W-19,2026-09-07T10:04:05+00:00,receive,iceberg,20,cases,I5534-27,Sunridge Organics,,"receiving 20 cases of iceberg, lot I5534-27, from Sunridge Organics"
EVT-S0767,PO-5535,W-19,2026-09-09T08:53:31+00:00,receive,celery,54,cases,C5535-41,Pacific Pack,,"receiving 54 cases of celery, lot C5535-41, from Pacific Pack"
EVT-S0768,PO-5536,W-19,2026-09-07T13:49:27+00:00,receive,peppers,48,cases,P5536-56,CoolChain Farms,,"receiving 48 cases of peppers, lot P5536-56, from CoolChain Farms"
EVT-S0769,PO-5536,W-19,2026-09-07T13:49:27+00:00,receive,kale,40,cases,K5536-54,CoolChain Farms,,"receiving 40 cases of kale, lot K5536-54, from CoolChain Farms"
EVT-S0770,PO-5537,W-18,2026-09-09T07:24:49+00:00,receive,oranges,50,cases,O5537-89,CoolChain Farms,,"receiving 50 cases of oranges, lot O5537-89, from CoolChain Farms"
EVT-S0771,PO-5538,W-17,2026-09-07T07:34:59+00:00,receive,strawberries,16,cases,S5538-24,GreenLeaf Produce 4,,"receiving 16 cases of strawberries, lot S5538-24, from GreenLeaf Produce 4"
EVT-S0772,PO-5539,W-18,2026-09-10T09:16:39+00:00,receive,onions,16,cases,O5539-49,Prairie Lot 5,,"receiving 16 cases of onions, lot O5539-49, from Prairie Lot 5"
EVT-S0773,PO-5539,W-18,2026-09-10T09:16:39+00:00,receive,tomatoes,12,cases,T5539-52,Prairie Lot 5,,"receiving 12 cases of tomatoes, lot T5539-52, from Prairie Lot 5"
EVT-S0774,PO-5540,W-19,2026-09-07T11:47:13+00:00,receive,broccoli,20,cases,B5540-98,Berry Grove Co,,"receiving 20 cases of broccoli, lot B5540-98, from Berry Grove Co"
EVT-S0775,PO-5541,W-19,2026-09-10T07:21:24+00:00,receive,spinach,12,cases,S5541-46,Berry Grove Co 2,,"receiving 12 cases of spinach, lot S5541-46, from Berry Grove Co 2"
EVT-S0776,PO-5542,W-18,2026-09-07T13:08:39+00:00,receive,romaine,48,cases,R5542-94,GreenLeaf Produce,,"receiving 48 cases of romaine, lot R5542-94, from GreenLeaf Produce"
EVT-S0777,PO-5543,W-17,2026-09-08T14:28:58+00:00,receive,asparagus,48,cases,A5543-39,Sunridge Organics 2,,"receiving 48 cases of asparagus, lot A5543-39, from Sunridge Organics 2"
EVT-S0778,PO-5543,W-17,2026-09-08T14:28:58+00:00,receive,limes,60,cases,L5543-22,Sunridge Organics 2,,"receiving 60 cases of limes, lot L5543-22, from Sunridge Organics 2"
EVT-S0779,PO-5544,W-17,2026-09-11T11:20:55+00:00,receive,iceberg,50,cases,I5544-81,GreenLeaf Produce 2,,"receiving 50 cases of iceberg, lot I5544-81, from GreenLeaf Produce 2"
EVT-S0780,PO-5545,W-19,2026-09-12T07:23:02+00:00,receive,iceberg,20,cases,I5545-12,GreenLeaf Produce,,"receiving 20 cases of iceberg, lot I5545-12, from GreenLeaf Produce"
EVT-S0781,PO-5546,W-17,2026-09-08T10:12:22+00:00,receive,limes,30,cases,L5546-17,Valley Mist 2,,"receiving 30 cases of limes, lot L5546-17, from Valley Mist 2"
EVT-S0782,PO-5547,W-17,2026-09-10T14:41:24+00:00,receive,herbs,20,cases,H5547-53,Valley Mist 5,,"receiving 20 cases of herbs, lot H5547-53, from Valley Mist 5"
EVT-S0783,PO-5548,W-18,2026-09-11T12:48:08+00:00,receive,peppers,24,cases,P5548-63,Fresh Farms,,"receiving 24 cases of peppers, lot P5548-63, from Fresh Farms"
EVT-S0784,PO-5549,W-19,2026-09-08T08:30:27+00:00,receive,blueberries,24,cases,B5549-93,Prairie Lot 6,,"receiving 24 cases of blueberries, lot B5549-93, from Prairie Lot 6"
EVT-S0785,PO-5550,W-17,2026-09-07T11:49:43+00:00,receive,onions,60,cases,O5550-27,Harbor Greens 3,,"receiving 60 cases of onions, lot O5550-27, from Harbor Greens 3"
EVT-S0786,PO-5551,W-19,2026-09-09T14:57:49+00:00,receive,spinach,60,cases,S5551-78,Fresh Farms,,"receiving 60 cases of spinach, lot S5551-78, from Fresh Farms"
EVT-S0787,PO-5552,W-17,2026-09-12T08:12:11+00:00,receive,lettuce,48,cases,L5552-62,CoolChain Farms,,"receiving 48 cases of lettuce, lot L5552-62, from CoolChain Farms"
EVT-S0788,PO-5553,W-19,2026-09-08T13:33:59+00:00,receive,spinach,24,cases,S5553-23,GreenLeaf Produce 4,,"receiving 24 cases of spinach, lot S5553-23, from GreenLeaf Produce 4"
EVT-S0789,PO-5554,W-19,2026-09-07T07:25:48+00:00,receive,broccoli,24,cases,B5554-86,Pacific Pack 7,,"receiving 24 cases of broccoli, lot B5554-86, from Pacific Pack 7"
EVT-S0790,PO-5556,W-17,2026-09-08T14:28:24+00:00,receive,strawberries,48,cases,S5556-11,North Fork Cold,,"receiving 48 cases of strawberries, lot S5556-11, from North Fork Cold"
EVT-S0791,PO-5557,W-19,2026-09-12T15:18:26+00:00,receive,corn,16,cases,C5557-32,Berry Grove Co,,"receiving 16 cases of corn, lot C5557-32, from Berry Grove Co"
EVT-S0792,PO-5558,W-18,2026-09-12T15:36:28+00:00,receive,asparagus,24,cases,A5558-64,Harbor Greens 4,,"receiving 24 cases of asparagus, lot A5558-64, from Harbor Greens 4"
EVT-S0793,PO-5559,W-18,2026-09-08T07:33:38+00:00,receive,avocado,56,cases,A5559-76,GreenLeaf Produce 3,,"receiving 56 cases of avocado, lot A5559-76, from GreenLeaf Produce 3"
EVT-S0794,PO-5560,W-17,2026-09-07T11:05:52+00:00,receive,avocado,12,cases,A5560-81,Fresh Farms 5,,"receiving 12 cases of avocado, lot A5560-81, from Fresh Farms 5"
EVT-S0795,PO-5562,W-17,2026-09-09T10:48:18+00:00,receive,cauliflower,50,cases,C5562-92,CoolChain Farms 2,,"receiving 50 cases of cauliflower, lot C5562-92, from CoolChain Farms 2"
EVT-S0796,PO-5563,W-19,2026-09-09T13:21:32+00:00,receive,onions,20,cases,O5563-60,Fresh Farms,,"receiving 20 cases of onions, lot O5563-60, from Fresh Farms"
EVT-S0797,PO-5564,W-19,2026-09-08T11:02:01+00:00,receive,cauliflower,50,cases,C5564-21,Berry Grove Co,,"receiving 50 cases of cauliflower, lot C5564-21, from Berry Grove Co"
EVT-S0798,PO-5565,W-17,2026-09-08T13:06:41+00:00,receive,romaine,24,cases,R5565-67,Sunridge Organics 5,,"receiving 24 cases of romaine, lot R5565-67, from Sunridge Organics 5"
EVT-S0799,PO-5565,W-17,2026-09-08T13:09:41+00:00,confirm_discrepancy,romaine,24,cases,R5565-67,Sunridge Organics 5,CLQ-RCV-5565-ROM,"yeah that's right, 24 on the pallet, PO only called for 16"
EVT-S0800,PO-5566,W-19,2026-09-10T07:55:33+00:00,receive,blueberries,20,cases,B5566-58,Harbor Greens 2,,"receiving 20 cases of blueberries, lot B5566-58, from Harbor Greens 2"
EVT-S0801,PO-5567,W-18,2026-09-09T07:34:49+00:00,receive,cucumbers,14,cases,C5567-28,Berry Grove Co,,"receiving 14 cases of cucumbers, lot C5567-28, from Berry Grove Co"
EVT-S0802,PO-5567,W-18,2026-09-09T07:37:49+00:00,confirm_discrepancy,cucumbers,14,cases,C5567-28,Berry Grove Co,CLQ-RCV-5567-CUC,"yeah that's right, only 14 on the pallet, not 20"
EVT-S0803,PO-5569,W-17,2026-09-07T14:52:08+00:00,receive,spinach,50,cases,S5569-73,Red River Produce 6,,"receiving 50 cases of spinach, lot S5569-73, from Red River Produce 6"
EVT-S0804,PO-5570,W-18,2026-09-11T11:50:51+00:00,receive,carrots,50,cases,C5570-68,Fresh Farms,,"receiving 50 cases of carrots, lot C5570-68, from Fresh Farms"
EVT-S0805,PO-5571,W-17,2026-09-08T07:52:38+00:00,receive,spinach,60,cases,S5571-36,GreenLeaf Produce 2,,"receiving 60 cases of spinach, lot S5571-36, from GreenLeaf Produce 2"
EVT-S0806,PO-5572,W-17,2026-09-07T08:27:03+00:00,receive,romaine,30,cases,R5572-52,Coastal Crisp 2,,"receiving 30 cases of romaine, lot R5572-52, from Coastal Crisp 2"
EVT-S0807,PO-5572,W-17,2026-09-07T08:27:03+00:00,receive,radish,12,cases,R5572-23,Coastal Crisp 2,,"receiving 12 cases of radish, lot R5572-23, from Coastal Crisp 2"
